Day,Platform,Campaign Type,Campaign Name,Impressions,Clicks,Conversions,Revenue,Spend,Region,CTR,CPA,CPC,ROAS,CPM,AdCreative
16/04/23,SnapChat,Prospecting,Prospecting-SnapChat,48446,204,29,"$2,439.60","$3,723.39",Northern Ireland,0.0%,$128.39,$0.05,$0.66,$7.69,CreativeC
16/04/23,Facebook,Prospecting,Prospecting-Facebook,58165,1820,22,"$14,187.02","$3,988.34",London,3.0%,$181.29,$0.46,$3.56,$6.86,CreativeA
16/04/23,YouTube,Retargeting,Retargeting-YouTube,27507,3749,28,"$3,882.91","$6,787.18",Northern Ireland,14.0%,$242.40,$0.55,$0.57,$24.67,CreativeB
16/04/23,TikTok,Prospecting,Prospecting-TikTok,3018,104,176,"$12,391.83","$1,448.34",Scotland,3.0%,$8.23,$0.07,$8.56,$47.99,CreativeC
16/04/23,Facebook,Retargeting,Retargeting-Facebook,10399,64,30,"$14,273.40",$164.19,South East,1.0%,$5.47,$0.39,$86.93,$1.58,CreativeC
16/04/23,SnapChat,Retargeting,Retargeting-SnapChat,85221,2045,40,"$2,366.40",$692.88,South East,2.0%,$17.32,$2.95,$3.42,$0.81,CreativeC
16/04/23,TikTok,Retargeting,Retargeting-TikTok,57721,395,41,"$2,390.85","$2,390.84",West Midlands,1.0%,$58.31,$0.17,$1.00,$4.14,CreativeC
16/04/23,Facebook,Prospecting,Prospecting-Facebook,1264,716,198,"$14,082.87","$3,477.00",London,57.0%,$17.56,$0.21,$4.05,$275.08,CreativeC
16/04/23,TikTok,Prospecting,Prospecting-TikTok,77624,27,122,"$9,829.20","$4,485.10",Yorkshire and the Humber,0.0%,$36.76,$0.01,$2.19,$5.78,CreativeA
16/04/23,Facebook,Prospecting,Prospecting-Facebook,59863,890,100,"$11,881.29","$1,234.40",South West,1.0%,$12.34,$0.72,$9.63,$2.06,CreativeB
16/04/23,Facebook,Retargeting,Retargeting-Facebook,56869,941,222,"$10,895.06","$7,606.66",Yorkshire and the Humber,2.0%,$34.26,$0.12,$1.43,$13.38,CreativeC
16/04/23,SnapChat,Prospecting,Prospecting-SnapChat,50873,3182,89,"$4,615.57","$6,418.96",London,6.0%,$72.12,$0.50,$0.72,$12.62,CreativeB
16/04/23,YouTube,Prospecting,Prospecting-YouTube,94954,3808,112,"$7,953.25","$2,463.65",London,4.0%,$22.00,$1.55,$3.23,$2.59,CreativeA
16/04/23,SnapChat,Retargeting,Retargeting-SnapChat,69574,105,197,$809.53,"$1,577.44",Scotland,0.0%,$8.01,$0.07,$0.51,$2.27,CreativeA
16/04/23,Facebook,Retargeting,Retargeting-Facebook,53467,1618,198,"$4,495.34","$6,036.98",West Midlands,3.0%,$30.49,$0.27,$0.74,$11.29,CreativeB
16/04/23,TikTok,Prospecting,Prospecting-TikTok,34096,1844,287,"$5,620.32","$7,009.03",Wales,5.0%,$24.42,$0.26,$0.80,$20.56,CreativeC
16/04/23,SnapChat,Prospecting,Prospecting-SnapChat,19171,656,55,"$6,938.00",$678.03,Wales,3.0%,$12.33,$0.97,$10.23,$3.54,CreativeA
16/04/23,YouTube,Retargeting,Retargeting-YouTube,8647,924,11,"$1,250.26","$3,238.70",West Midlands,11.0%,$294.43,$0.29,$0.39,$37.45,CreativeA
16/04/23,Facebook,Retargeting,Retargeting-Facebook,55263,423,118,"$2,088.81","$1,176.86",East Midlands,1.0%,$9.97,$0.36,$1.77,$2.13,CreativeB
16/04/23,SnapChat,Retargeting,Retargeting-SnapChat,95457,1979,13,"$7,109.76","$1,304.51",West Midlands,2.0%,$100.35,$1.52,$5.45,$1.37,CreativeA
16/04/23,SnapChat,Prospecting,Prospecting-SnapChat,78445,2785,140,"$8,039.34","$2,933.59",South East,4.0%,$20.95,$0.95,$2.74,$3.74,CreativeB
16/04/23,SnapChat,Prospecting,Prospecting-SnapChat,70568,831,116,"$1,050.83","$2,237.81",South East,1.0%,$19.29,$0.37,$0.47,$3.17,CreativeC
16/04/23,SnapChat,Retargeting,Retargeting-SnapChat,89203,1253,11,"$12,863.99","$3,164.90",Wales,1.0%,$287.72,$0.40,$4.06,$3.55,CreativeC
16/04/23,TikTok,Prospecting,Prospecting-TikTok,49091,1712,50,"$2,634.58","$6,534.89",East of England,3.0%,$130.70,$0.26,$0.40,$13.31,CreativeC
16/04/23,YouTube,Prospecting,Prospecting-YouTube,53704,1463,96,"$5,044.75","$4,089.71",Northern Ireland,3.0%,$42.60,$0.36,$1.23,$7.62,CreativeA
16/04/23,YouTube,Prospecting,Prospecting-YouTube,81919,3455,22,"$2,290.62","$1,996.37",East of England,4.0%,$90.74,$1.73,$1.15,$2.44,CreativeB
16/04/23,Facebook,Retargeting,Retargeting-Facebook,24826,992,57,"$13,461.71","$7,031.11",South East,4.0%,$123.35,$0.14,$1.91,$28.32,CreativeA
16/04/23,Instagram,Prospecting,Prospecting-Instagram,103290,1763,41,"$15,041.65","$2,327.72",North West,2.0%,$56.77,$0.76,$6.46,$2.25,CreativeC
16/04/23,TikTok,Retargeting,Retargeting-TikTok,77963,2107,191,"$4,836.59","$6,456.70",South West,3.0%,$33.80,$0.33,$0.75,$8.28,CreativeC
16/04/23,Facebook,Prospecting,Prospecting-Facebook,79856,1204,20,"$7,511.64","$3,462.02",South West,2.0%,$173.10,$0.35,$2.17,$4.34,CreativeA
16/04/23,Facebook,Retargeting,Retargeting-Facebook,54990,1096,190,$773.98,"$7,190.23",East Midlands,2.0%,$37.84,$0.15,$0.11,$13.08,CreativeC
16/04/23,SnapChat,Retargeting,Retargeting-SnapChat,35200,176,32,"$4,273.26",$981.46,West Midlands,0.0%,$30.67,$0.18,$4.35,$2.79,CreativeB
16/04/23,Instagram,Prospecting,Prospecting-Instagram,87736,215,206,"$3,826.50","$6,704.23",South East,0.0%,$32.54,$0.03,$0.57,$7.64,CreativeB
16/04/23,Instagram,Prospecting,Prospecting-Instagram,16355,2217,274,"$4,999.60","$2,356.26",North East,14.0%,$8.60,$0.94,$2.12,$14.41,CreativeC
16/04/23,TikTok,Retargeting,Retargeting-TikTok,56273,2182,51,"$2,982.83","$3,098.84",West Midlands,4.0%,$60.76,$0.70,$0.96,$5.51,CreativeC
17/04/23,SnapChat,Prospecting,Prospecting-SnapChat,42029,442,90,"$9,808.91","$2,131.58",Northern Ireland,1.0%,$23.68,$0.21,$4.60,$5.07,CreativeA
17/04/23,SnapChat,Prospecting,Prospecting-SnapChat,72349,78,24,"$3,621.83","$5,247.33",North West,0.0%,$218.64,$0.01,$0.69,$7.25,CreativeA
17/04/23,YouTube,Prospecting,Prospecting-YouTube,41378,121,28,"$10,747.64","$6,000.45",West Midlands,0.0%,$214.30,$0.02,$1.79,$14.50,CreativeA
17/04/23,SnapChat,Prospecting,Prospecting-SnapChat,3298,1280,38,"$4,198.16","$5,025.71",Yorkshire and the Humber,39.0%,$132.26,$0.25,$0.84,$152.39,CreativeC
17/04/23,YouTube,Retargeting,Retargeting-YouTube,61270,2514,24,"$3,012.55",$293.73,Northern Ireland,4.0%,$12.24,$8.56,$10.26,$0.48,CreativeB
17/04/23,YouTube,Prospecting,Prospecting-YouTube,51283,3174,29,"$11,788.25","$8,300.80",London,6.0%,$286.23,$0.38,$1.42,$16.19,CreativeA
17/04/23,TikTok,Retargeting,Retargeting-TikTok,32184,2173,231,"$11,889.39",$556.86,Yorkshire and the Humber,7.0%,$2.41,$3.90,$21.35,$1.73,CreativeC
17/04/23,Facebook,Prospecting,Prospecting-Facebook,20871,189,68,"$10,157.66","$3,714.83",Northern Ireland,1.0%,$54.63,$0.05,$2.73,$17.80,CreativeA
17/04/23,YouTube,Prospecting,Prospecting-YouTube,28737,2738,28,"$10,592.15","$1,472.69",Wales,10.0%,$52.60,$1.86,$7.19,$5.12,CreativeB
17/04/23,Instagram,Retargeting,Retargeting-Instagram,80100,1277,169,"$12,080.88",$830.13,South East,2.0%,$4.91,$1.54,$14.55,$1.04,CreativeC
17/04/23,SnapChat,Retargeting,Retargeting-SnapChat,43465,283,173,"$7,011.35","$6,657.60",Wales,1.0%,$38.48,$0.04,$1.05,$15.32,CreativeB
17/04/23,Instagram,Retargeting,Retargeting-Instagram,76538,621,49,"$12,335.84","$2,326.35",North East,1.0%,$47.48,$0.27,$5.30,$3.04,CreativeB
17/04/23,SnapChat,Retargeting,Retargeting-SnapChat,64842,2721,38,"$7,821.00","$6,006.72",North West,4.0%,$158.07,$0.45,$1.30,$9.26,CreativeA
17/04/23,TikTok,Prospecting,Prospecting-TikTok,51420,45,21,"$8,854.83","$5,465.96",Scotland,0.0%,$260.28,$0.01,$1.62,$10.63,CreativeC
17/04/23,YouTube,Prospecting,Prospecting-YouTube,37537,150,167,"$9,281.97","$1,402.73",Wales,0.0%,$8.40,$0.11,$6.62,$3.74,CreativeB
17/04/23,Facebook,Retargeting,Retargeting-Facebook,40986,1955,59,"$13,534.04","$1,095.59",Scotland,5.0%,$18.57,$1.78,$12.35,$2.67,CreativeB
17/04/23,YouTube,Prospecting,Prospecting-YouTube,95766,1946,219,"$4,088.48","$1,824.22",East Midlands,2.0%,$8.33,$1.07,$2.24,$1.90,CreativeA
17/04/23,SnapChat,Prospecting,Prospecting-SnapChat,83768,3317,59,"$7,064.29","$3,764.46",Scotland,4.0%,$63.80,$0.88,$1.88,$4.49,CreativeB
17/04/23,Facebook,Prospecting,Prospecting-Facebook,9169,474,92,"$8,164.22",$382.83,East of England,5.0%,$4.16,$1.24,$21.33,$4.18,CreativeB
17/04/23,YouTube,Retargeting,Retargeting-YouTube,83394,1676,23,"$8,976.28","$4,432.53",Wales,2.0%,$192.72,$0.38,$2.03,$5.32,CreativeA
17/04/23,Facebook,Retargeting,Retargeting-Facebook,8258,884,44,"$6,776.48","$1,931.89",London,11.0%,$43.91,$0.46,$3.51,$23.39,CreativeB
17/04/23,SnapChat,Retargeting,Retargeting-SnapChat,83093,105,47,"$6,021.13","$2,298.05",North East,0.0%,$48.89,$0.05,$2.62,$2.77,CreativeC
17/04/23,TikTok,Retargeting,Retargeting-TikTok,43455,269,71,"$1,102.85","$8,455.34",South West,1.0%,$119.09,$0.03,$0.13,$19.46,CreativeB
17/04/23,TikTok,Retargeting,Retargeting-TikTok,34236,1597,32,"$2,462.92","$2,868.28",South East,5.0%,$89.63,$0.56,$0.86,$8.38,CreativeA
17/04/23,YouTube,Retargeting,Retargeting-YouTube,9678,3067,99,"$11,719.64","$1,442.55",South East,32.0%,$14.57,$2.13,$8.12,$14.91,CreativeA
17/04/23,Instagram,Retargeting,Retargeting-Instagram,18899,2041,206,"$5,528.41",$249.96,North East,11.0%,$1.21,$8.17,$22.12,$1.32,CreativeB
17/04/23,SnapChat,Prospecting,Prospecting-SnapChat,94631,2489,204,"$9,275.60","$5,697.04",Northern Ireland,3.0%,$27.93,$0.44,$1.63,$6.02,CreativeB
17/04/23,YouTube,Prospecting,Prospecting-YouTube,93734,884,43,"$9,106.39","$4,283.79",Yorkshire and the Humber,1.0%,$99.62,$0.21,$2.13,$4.57,CreativeB
17/04/23,YouTube,Retargeting,Retargeting-YouTube,83187,2319,129,"$11,237.66","$1,445.29",South West,3.0%,$11.20,$1.60,$7.78,$1.74,CreativeA
17/04/23,TikTok,Prospecting,Prospecting-TikTok,82706,2686,62,"$6,033.85","$1,388.36",West Midlands,3.0%,$22.39,$1.93,$4.35,$1.68,CreativeB
17/04/23,Facebook,Prospecting,Prospecting-Facebook,69434,477,134,"$14,690.08","$1,330.31",London,1.0%,$9.93,$0.36,$11.04,$1.92,CreativeB
17/04/23,SnapChat,Retargeting,Retargeting-SnapChat,85469,587,24,"$6,492.36","$3,231.36",West Midlands,1.0%,$134.64,$0.18,$2.01,$3.78,CreativeB
17/04/23,Facebook,Prospecting,Prospecting-Facebook,68257,106,53,"$1,809.20","$6,074.19",London,0.0%,$114.61,$0.02,$0.30,$8.90,CreativeC
17/04/23,SnapChat,Prospecting,Prospecting-SnapChat,96612,713,13,"$4,795.82","$7,466.19",Scotland,1.0%,$574.32,$0.10,$0.64,$7.73,CreativeB
17/04/23,Instagram,Retargeting,Retargeting-Instagram,34700,1385,57,"$15,976.47","$3,344.04",North East,4.0%,$58.67,$0.41,$4.78,$9.64,CreativeA
17/04/23,TikTok,Retargeting,Retargeting-TikTok,55274,481,62,"$1,236.35","$5,279.50",West Midlands,1.0%,$85.15,$0.09,$0.23,$9.55,CreativeC
17/04/23,Instagram,Prospecting,Prospecting-Instagram,69994,336,228,"$8,331.37","$1,145.03",South West,0.0%,$5.02,$0.29,$7.28,$1.64,CreativeA
17/04/23,YouTube,Retargeting,Retargeting-YouTube,96477,1329,48,"$10,149.25","$2,013.47",London,1.0%,$41.95,$0.66,$5.04,$2.09,CreativeA
17/04/23,TikTok,Retargeting,Retargeting-TikTok,16727,258,224,"$12,320.93","$8,889.70",North West,2.0%,$39.69,$0.03,$1.39,$53.15,CreativeA
17/04/23,YouTube,Prospecting,Prospecting-YouTube,88106,2289,45,"$3,233.93","$1,277.31",Wales,3.0%,$28.38,$1.79,$2.53,$1.45,CreativeC
17/04/23,Instagram,Retargeting,Retargeting-Instagram,21192,620,17,"$8,969.58","$1,252.68",Wales,3.0%,$73.69,$0.49,$7.16,$5.91,CreativeC
17/04/23,SnapChat,Prospecting,Prospecting-SnapChat,64515,953,26,"$4,056.32","$2,467.60",North East,1.0%,$94.91,$0.39,$1.64,$3.82,CreativeA
17/04/23,YouTube,Retargeting,Retargeting-YouTube,96781,1426,36,"$11,221.08","$1,883.25",South West,1.0%,$52.31,$0.76,$5.96,$1.95,CreativeB
17/04/23,Facebook,Prospecting,Prospecting-Facebook,45450,1431,202,"$10,562.33",$452.32,South East,3.0%,$2.24,$3.16,$23.35,$1.00,CreativeC
17/04/23,SnapChat,Retargeting,Retargeting-SnapChat,63352,467,38,"$13,853.11","$3,895.11",London,1.0%,$102.50,$0.12,$3.56,$6.15,CreativeB
17/04/23,SnapChat,Prospecting,Prospecting-SnapChat,81330,85,138,"$13,630.49","$2,504.52",West Midlands,0.0%,$18.15,$0.03,$5.44,$3.08,CreativeA
17/04/23,Instagram,Retargeting,Retargeting-Instagram,118445,124,77,"$11,065.02",$510.35,North East,0.0%,$6.63,$0.24,$21.68,$0.43,CreativeB
17/04/23,Instagram,Prospecting,Prospecting-Instagram,9562,1285,32,"$5,008.31","$2,635.47",Northern Ireland,13.0%,$82.36,$0.49,$1.90,$27.56,CreativeA
17/04/23,TikTok,Retargeting,Retargeting-TikTok,61424,137,72,"$2,708.73","$4,208.80",East of England,0.0%,$58.46,$0.03,$0.64,$6.85,CreativeA
17/04/23,TikTok,Prospecting,Prospecting-TikTok,9216,2542,14,"$11,799.96","$4,195.92",Northern Ireland,28.0%,$299.71,$0.61,$2.81,$45.53,CreativeA
17/04/23,Facebook,Retargeting,Retargeting-Facebook,34834,1320,42,"$10,797.44","$2,009.58",South West,4.0%,$47.85,$0.66,$5.37,$5.77,CreativeA
17/04/23,SnapChat,Prospecting,Prospecting-SnapChat,40831,1749,40,"$8,274.62","$1,170.57",North West,4.0%,$29.26,$1.49,$7.07,$2.87,CreativeB
17/04/23,Facebook,Prospecting,Prospecting-Facebook,24830,1049,23,"$6,355.28","$5,572.99",East Midlands,4.0%,$242.30,$0.19,$1.14,$22.44,CreativeA
17/04/23,Facebook,Retargeting,Retargeting-Facebook,11280,1010,57,"$1,196.48","$7,230.95",South East,9.0%,$126.86,$0.14,$0.17,$64.10,CreativeB
17/04/23,Instagram,Retargeting,Retargeting-Instagram,52553,617,143,"$15,638.15","$2,199.58",South East,1.0%,$15.38,$0.28,$7.11,$4.19,CreativeA
17/04/23,Facebook,Prospecting,Prospecting-Facebook,39297,1496,36,"$11,132.57","$3,537.01",East of England,4.0%,$98.25,$0.42,$3.15,$9.00,CreativeC
17/04/23,Facebook,Retargeting,Retargeting-Facebook,8114,476,61,"$11,426.12","$3,085.76",East Midlands,6.0%,$50.59,$0.15,$3.70,$38.03,CreativeC
17/04/23,YouTube,Prospecting,Prospecting-YouTube,60376,434,188,"$2,673.58","$8,503.12",Yorkshire and the Humber,1.0%,$45.23,$0.05,$0.31,$14.08,CreativeA
17/04/23,TikTok,Prospecting,Prospecting-TikTok,75730,2081,261,"$12,436.18","$2,005.86",Northern Ireland,3.0%,$7.69,$1.04,$6.20,$2.65,CreativeC
17/04/23,TikTok,Prospecting,Prospecting-TikTok,79529,89,54,"$9,064.93",$482.56,South East,0.0%,$8.94,$0.18,$18.79,$0.61,CreativeA
18/04/23,YouTube,Prospecting,Prospecting-YouTube,67934,1634,36,"$4,566.49","$4,485.44",West Midlands,2.0%,$124.60,$0.36,$1.02,$6.60,CreativeB
18/04/23,Facebook,Prospecting,Prospecting-Facebook,24986,173,53,"$12,440.82","$2,268.58",Northern Ireland,1.0%,$42.80,$0.08,$5.48,$9.08,CreativeA
18/04/23,YouTube,Prospecting,Prospecting-YouTube,45940,1254,63,"$4,692.37","$5,165.84",Yorkshire and the Humber,3.0%,$82.00,$0.24,$0.91,$11.24,CreativeC
18/04/23,YouTube,Prospecting,Prospecting-YouTube,6361,1030,17,"$9,778.92","$3,833.57",Scotland,16.0%,$225.50,$0.27,$2.55,$60.27,CreativeC
18/04/23,SnapChat,Prospecting,Prospecting-SnapChat,2641,3375,42,"$9,803.53","$2,419.46",Scotland,128.0%,$57.61,$1.39,$4.05,$91.61,CreativeC
18/04/23,TikTok,Prospecting,Prospecting-TikTok,83538,1069,215,"$7,884.08","$6,937.35",East Midlands,1.0%,$32.27,$0.15,$1.14,$8.30,CreativeB
18/04/23,YouTube,Retargeting,Retargeting-YouTube,67948,3166,201,"$2,672.28","$1,066.57",South East,5.0%,$5.31,$2.97,$2.51,$1.57,CreativeA
18/04/23,SnapChat,Prospecting,Prospecting-SnapChat,26195,2515,44,"$7,832.06","$1,328.18",London,10.0%,$30.19,$1.89,$5.90,$5.07,CreativeB
18/04/23,Instagram,Prospecting,Prospecting-Instagram,5076,1951,56,"$11,893.61","$1,005.33",North East,38.0%,$17.95,$1.94,$11.83,$19.81,CreativeC
18/04/23,YouTube,Prospecting,Prospecting-YouTube,39824,1334,121,$738.63,$865.20,South East,3.0%,$7.15,$1.54,$0.85,$2.17,CreativeA
18/04/23,Instagram,Prospecting,Prospecting-Instagram,61699,1417,227,"$14,423.23","$5,657.85",East Midlands,2.0%,$24.92,$0.25,$2.55,$9.17,CreativeC
18/04/23,YouTube,Retargeting,Retargeting-YouTube,82715,430,32,"$9,609.41","$1,956.37",Wales,1.0%,$61.14,$0.22,$4.91,$2.37,CreativeC
18/04/23,Facebook,Prospecting,Prospecting-Facebook,48791,393,8,"$11,485.96","$4,225.42",North West,1.0%,$528.18,$0.09,$2.72,$8.66,CreativeB
18/04/23,SnapChat,Retargeting,Retargeting-SnapChat,80093,357,218,"$5,886.02","$5,159.80",East Midlands,0.0%,$23.67,$0.07,$1.14,$6.44,CreativeC
18/04/23,SnapChat,Retargeting,Retargeting-SnapChat,72920,2256,204,"$12,961.72","$6,835.52",East of England,3.0%,$33.51,$0.33,$1.90,$9.37,CreativeB
18/04/23,Facebook,Retargeting,Retargeting-Facebook,47901,428,47,"$2,829.34","$3,310.05",Wales,1.0%,$70.43,$0.13,$0.85,$6.91,CreativeB
18/04/23,TikTok,Retargeting,Retargeting-TikTok,50915,782,149,"$9,321.62","$3,473.75",Northern Ireland,2.0%,$23.31,$0.23,$2.68,$6.82,CreativeC
18/04/23,SnapChat,Prospecting,Prospecting-SnapChat,97134,1156,136,"$8,025.43",$213.84,North West,1.0%,$1.57,$5.41,$37.53,$0.22,CreativeB
18/04/23,Instagram,Retargeting,Retargeting-Instagram,107602,319,15,"$13,174.62","$1,664.20",Wales,0.0%,$110.95,$0.19,$7.92,$1.55,CreativeC
18/04/23,SnapChat,Retargeting,Retargeting-SnapChat,69406,1091,22,$838.06,"$5,105.65",East Midlands,2.0%,$232.08,$0.21,$0.16,$7.36,CreativeC
18/04/23,TikTok,Prospecting,Prospecting-TikTok,68500,81,186,"$2,437.24","$4,902.00",London,0.0%,$26.35,$0.02,$0.50,$7.16,CreativeB
18/04/23,Instagram,Retargeting,Retargeting-Instagram,89240,150,109,"$10,981.88","$3,679.84",East Midlands,0.0%,$33.76,$0.04,$2.98,$4.12,CreativeA
18/04/23,Instagram,Retargeting,Retargeting-Instagram,60982,329,28,"$6,820.58","$2,708.77",North West,1.0%,$96.74,$0.12,$2.52,$4.44,CreativeA
18/04/23,Facebook,Retargeting,Retargeting-Facebook,51698,904,7,"$2,992.22","$2,634.38",South East,2.0%,$376.34,$0.34,$1.14,$5.10,CreativeB
18/04/23,YouTube,Retargeting,Retargeting-YouTube,69348,2214,36,"$10,888.45","$2,879.71",West Midlands,3.0%,$79.99,$0.77,$3.78,$4.15,CreativeA
18/04/23,Facebook,Prospecting,Prospecting-Facebook,28994,721,200,"$7,955.38","$7,216.96",East of England,2.0%,$36.08,$0.10,$1.10,$24.89,CreativeC
18/04/23,YouTube,Retargeting,Retargeting-YouTube,24357,139,41,"$8,066.64","$1,310.22",Yorkshire and the Humber,1.0%,$31.96,$0.11,$6.16,$5.38,CreativeA
18/04/23,Facebook,Prospecting,Prospecting-Facebook,55709,518,133,"$8,979.43","$3,362.25",West Midlands,1.0%,$25.28,$0.15,$2.67,$6.04,CreativeC
18/04/23,YouTube,Prospecting,Prospecting-YouTube,86321,884,29,"$3,370.01","$1,882.40",East Midlands,1.0%,$64.91,$0.47,$1.79,$2.18,CreativeC
18/04/23,SnapChat,Prospecting,Prospecting-SnapChat,42661,195,34,"$6,351.90","$5,013.47",Yorkshire and the Humber,0.0%,$147.46,$0.04,$1.27,$11.75,CreativeC
18/04/23,Instagram,Retargeting,Retargeting-Instagram,63244,166,21,"$7,007.75","$1,741.02",South East,0.0%,$82.91,$0.10,$4.03,$2.75,CreativeA
18/04/23,YouTube,Retargeting,Retargeting-YouTube,89557,2298,86,"$7,243.54","$3,485.77",East Midlands,3.0%,$40.53,$0.66,$2.08,$3.89,CreativeC
18/04/23,SnapChat,Prospecting,Prospecting-SnapChat,72470,944,110,"$12,415.95","$7,915.18",North West,1.0%,$71.96,$0.12,$1.57,$10.92,CreativeA
18/04/23,TikTok,Prospecting,Prospecting-TikTok,60231,1173,171,"$8,773.38","$1,058.77",Northern Ireland,2.0%,$6.19,$1.11,$8.29,$1.76,CreativeC
18/04/23,Facebook,Prospecting,Prospecting-Facebook,18598,1529,7,"$7,361.39","$1,798.84",Northern Ireland,8.0%,$256.98,$0.85,$4.09,$9.67,CreativeA
18/04/23,TikTok,Prospecting,Prospecting-TikTok,59173,2633,245,"$10,851.71","$4,416.15",North East,4.0%,$18.03,$0.60,$2.46,$7.46,CreativeB
18/04/23,SnapChat,Prospecting,Prospecting-SnapChat,35699,3283,65,$860.62,$140.61,London,9.0%,$2.16,$23.35,$6.12,$0.39,CreativeA
18/04/23,TikTok,Prospecting,Prospecting-TikTok,71755,1399,95,"$10,219.79","$2,277.06",Scotland,2.0%,$23.97,$0.61,$4.49,$3.17,CreativeC
18/04/23,TikTok,Retargeting,Retargeting-TikTok,3042,173,215,"$12,535.89","$2,299.39",Yorkshire and the Humber,6.0%,$10.69,$0.08,$5.45,$75.59,CreativeB
18/04/23,SnapChat,Retargeting,Retargeting-SnapChat,41913,1098,199,"$7,767.86","$2,292.60",Wales,3.0%,$11.52,$0.48,$3.39,$5.47,CreativeB
18/04/23,Instagram,Retargeting,Retargeting-Instagram,114467,141,43,"$1,187.37",$462.51,East Midlands,0.0%,$10.76,$0.30,$2.57,$0.40,CreativeB
18/04/23,YouTube,Prospecting,Prospecting-YouTube,1743,1086,45,"$6,205.83","$3,657.08",Wales,62.0%,$81.27,$0.30,$1.70,$209.82,CreativeA
18/04/23,Facebook,Retargeting,Retargeting-Facebook,32899,1045,196,"$10,889.05","$2,297.63",East of England,3.0%,$11.72,$0.45,$4.74,$6.98,CreativeB
18/04/23,YouTube,Prospecting,Prospecting-YouTube,14128,474,54,"$10,682.57","$4,840.57",East Midlands,3.0%,$89.64,$0.10,$2.21,$34.26,CreativeB
18/04/23,Facebook,Prospecting,Prospecting-Facebook,64082,100,55,"$13,269.54","$6,815.08",London,0.0%,$123.91,$0.01,$1.95,$10.63,CreativeA
18/04/23,YouTube,Retargeting,Retargeting-YouTube,51220,118,176,"$11,738.73","$1,773.23",West Midlands,0.0%,$10.08,$0.07,$6.62,$3.46,CreativeB
18/04/23,TikTok,Prospecting,Prospecting-TikTok,53417,287,140,"$1,950.17","$7,150.24",Northern Ireland,1.0%,$51.07,$0.04,$0.27,$13.39,CreativeC
18/04/23,Instagram,Retargeting,Retargeting-Instagram,55984,152,17,"$2,769.95","$5,449.15",Yorkshire and the Humber,0.0%,$320.54,$0.03,$0.51,$9.73,CreativeA
18/04/23,TikTok,Retargeting,Retargeting-TikTok,42365,1244,54,$837.86,$482.12,Wales,3.0%,$8.93,$2.58,$1.74,$1.14,CreativeC
18/04/23,Instagram,Retargeting,Retargeting-Instagram,50762,1345,57,"$4,805.45","$6,785.49",South East,3.0%,$119.04,$0.20,$0.71,$13.37,CreativeC
18/04/23,SnapChat,Prospecting,Prospecting-SnapChat,85812,2146,232,"$13,631.65","$3,828.69",West Midlands,3.0%,$16.50,$0.56,$3.56,$4.46,CreativeB
18/04/23,Facebook,Prospecting,Prospecting-Facebook,66840,144,51,"$12,998.80","$5,545.38",East Midlands,0.0%,$108.73,$0.03,$2.34,$8.30,CreativeC
18/04/23,Facebook,Prospecting,Prospecting-Facebook,79681,449,216,"$6,380.95","$5,935.18",East of England,1.0%,$27.48,$0.08,$1.08,$7.45,CreativeB
18/04/23,SnapChat,Retargeting,Retargeting-SnapChat,36188,3009,86,"$12,508.77","$4,238.49",South West,8.0%,$49.28,$0.71,$2.95,$11.71,CreativeB
18/04/23,YouTube,Prospecting,Prospecting-YouTube,97080,1063,21,$767.08,"$1,768.74",Yorkshire and the Humber,1.0%,$84.23,$0.60,$0.43,$1.82,CreativeA
18/04/23,SnapChat,Retargeting,Retargeting-SnapChat,20778,2308,136,"$8,199.89","$2,770.21",Yorkshire and the Humber,11.0%,$20.37,$0.83,$2.96,$13.33,CreativeC
18/04/23,SnapChat,Prospecting,Prospecting-SnapChat,13147,2637,14,"$3,701.51",$660.57,Scotland,20.0%,$47.18,$3.99,$5.60,$5.02,CreativeA
18/04/23,Instagram,Retargeting,Retargeting-Instagram,56382,2063,17,"$10,127.15","$3,421.90",Wales,4.0%,$201.29,$0.60,$2.96,$6.07,CreativeA
18/04/23,SnapChat,Retargeting,Retargeting-SnapChat,58275,312,25,"$12,849.67",$548.65,West Midlands,1.0%,$21.95,$0.57,$23.42,$0.94,CreativeA
18/04/23,Facebook,Prospecting,Prospecting-Facebook,60085,736,31,"$5,179.35","$2,782.41",North West,1.0%,$89.76,$0.26,$1.86,$4.63,CreativeC
19/04/23,Facebook,Prospecting,Prospecting-Facebook,77602,1665,27,"$11,496.43","$6,043.00",South East,2.0%,$223.81,$0.28,$1.90,$7.79,CreativeC
